1.000000000000000000e+05,6.469949388748311714e-01,1.303890476484504020e-03,2.015299707800414543e-03
4.100780155999999959e+06,6.499228980253621835e-01,-1.144896370186020314e-02,-1.761405803557897568e-02
8.101560311999999918e+06,6.485325368330713269e-01,-2.264640104819763688e-02,-3.490526954980507218e-02
1.210234047000000067e+07,6.457237865276415079e-01,-3.325483428231264249e-02,-5.145463358113501473e-02
1.610312061999999918e+07,6.422194085637372707e-01,-4.362780253672518538e-02,-6.782865000229258701e-02
2.010390078000000119e+07,6.375593051354293550e-01,-5.251246948045649315e-02,-8.217933996388988860e-02
2.410468094000000134e+07,6.319919241073642668e-01,-6.099313890398437576e-02,-9.621139655971364113e-02
2.810546108999999985e+07,6.265016958454093787e-01,-6.819973362046147236e-02,-1.084310591378837563e-01
3.210624125000000000e+07,6.204373956999019724e-01,-7.480745810571684529e-02,-1.199928957110428934e-01
3.610702139999999851e+07,6.152480998791104438e-01,-8.015832569009698205e-02,-1.295564192862211639e-01
4.010780156000000238e+07,6.087014647055002392e-01,-8.554513660854773383e-02,-1.396226745601017172e-01
4.410858171999999881e+07,6.024067970117863435e-01,-9.001171762103496454e-02,-1.483228148904543742e-01
4.810936186999999732e+07,5.964025465850351093e-01,-9.406332473482853507e-02,-1.564292837607698383e-01
5.211014203000000119e+07,5.903494127930483115e-01,-9.729906317236097779e-02,-1.633475468151555920e-01
5.611092217999999970e+07,5.848641020302874916e-01,-1.004583712988643407e-01,-1.701037323774206023e-01
6.011170234000000358e+07,5.796254602084697227e-01,-1.030747598991920699e-01,-1.759901876180299252e-01
6.411248250000000000e+07,5.745301010951959775e-01,-1.054373811434812652e-01,-1.814997201066216315e-01
6.811326265000000596e+07,5.697106398022602214e-01,-1.074365457662266876e-01,-1.863919363784388161e-01
7.211404281000000238e+07,5.653699359494175347e-01,-1.090897268838171980e-01,-1.906103394996111755e-01
7.611482295999999344e+07,5.610119617185462815e-01,-1.107713271784726283e-01,-1.949416072270589440e-01
8.011560312000000477e+07,5.566743411137745623e-01,-1.124520895768646028e-01,-1.993245790985870014e-01
8.411638328000000119e+07,5.522792115165767735e-01,-1.138610936498096471e-01,-2.033171372349490136e-01
8.811716343000000715e+07,5.477082065153316970e-01,-1.152717384198992945e-01,-2.074345937285325403e-01
9.211794359000000358e+07,5.435271853227445771e-01,-1.159463218208966195e-01,-2.101717740845967797e-01
9.611872373999999464e+07,5.395517687653349492e-01,-1.168871338194105991e-01,-2.133407610302399116e-01
1.001195039000000060e+08,5.356395619689856558e-01,-1.178242895811567187e-01,-2.165210756407678072e-01
